BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FUNCTION_SIGNATURE,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,POOL_NAME,EVENT_NAME,AMOUNT_IN,AMOUNT_IN_USD,AMOUNT_OUT,AMOUNT_OUT_USD,SENDER,TX_TO,EVENT_INDEX,PLATFORM,TOKEN_IN,TOKEN_OUT,SYMBOL_IN,SYMBOL_OUT,_LOG_ID
12040642,2021-03-15 03:03:18.000,0x3ba6d0437f142f68c5962b580115ae4ac603cb6d7f26aa3badb1d9eaa354bb96,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9db640e18390d2408c71e9927d8518c79d5569c6,PLOT-WETH UNI-V2 LP,Swap,0.2334813758,439.60040033,2771.558586734,441.650365589,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,218,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x72f020f8f3e8fd9382705723cd26380f8d0c66bb,WETH,PLOT,0x3ba6d0437f142f68c5962b580115ae4ac603cb6d7f26aa3badb1d9eaa354bb96-218
13675602,2021-11-24 06:18:09.000,0x81e796b8df4acab3f3849cbf3a983f093115c1f18f839f7fc795702c5b827e62,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb232f9373c4011bb02db2cce1c5036c0c38a9670,SC-WETH UNI-V2 LP,Swap,1,"null",500943165.090594,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,359,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9dcb90ac6e5ef95797233a49a7da903cc27aaf39,WETH,SC,0x81e796b8df4acab3f3849cbf3a983f093115c1f18f839f7fc795702c5b827e62-359
13833141,2021-12-19 03:25:26.000,0x2617d3cb4508850c9a4ccdc7c1e4dac9ae3bc764d8a78a21fef7e0b385e5f8c4,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.18828e+25,"null",0.1002293248,398.155131926,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,443,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x2617d3cb4508850c9a4ccdc7c1e4dac9ae3bc764d8a78a21fef7e0b385e5f8c4-443
14337154,2022-03-07 02:49:25.000,0x5cf324a2ca5ed5c05e0261aa59e09165465fa3f47a1eb4e73226bb1796e90b60,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8a637a7e2905e388c1294d75842583f51747aa4e,NYCDAO-WETH UNI-V2 LP,Swap,0.015,"null",7816830.3645052,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,290,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5bee88e1c79c412f393eed7a90fa024c13144148,WETH,NYCDAO,0x5cf324a2ca5ed5c05e0261aa59e09165465fa3f47a1eb4e73226bb1796e90b60-290
14214275,2022-02-16 01:39:12.000,0x2a88e8868d26e4d8ae978ed99d7b6b5d859fc46ded8c3001c8901263840bc331,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x25647e01bd0967c1b9599fa3521939871d1d0888,WETH-SUPER UNI-V2 LP,Swap,42490.396,46253.372825387,14.582786098,46111.18441836,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,8,uniswap-v2,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SUPER,WETH,0x2a88e8868d26e4d8ae978ed99d7b6b5d859fc46ded8c3001c8901263840bc331-8
13311873,2021-09-28 03:25:32.000,0xb3172158c594c0dab94c8e8c3e672e1c87bee2ad8f83f8db0f777684b7903611,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,4.95625,14641.21,14606.679972,14611.21,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,483,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0xb3172158c594c0dab94c8e8c3e672e1c87bee2ad8f83f8db0f777684b7903611-483
13993315,2022-01-12 22:02:58.000,0x46b9a4be9d6dbf8e56e6e565f9c9d8e651fa74eaf1b7607818e93ad7e08f5bd4,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5a084fa8e8f8903dc730e56718812123ce9d310d,"null",Swap,0.2,675.322997496,4.57711530612088e+23,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,477,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2091457430924515e23d7cd4e6a23d2c01fd446e,WETH,"null",0x46b9a4be9d6dbf8e56e6e565f9c9d8e651fa74eaf1b7607818e93ad7e08f5bd4-477
13671293,2021-11-23 14:07:52.000,0xcfce4c269444316a67ca49997f1da3f0c4bc57eafe536a805f5bedc48d2cb024,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5ae205303c7d3254ef536d4f535fafc47e3b957f,APE-WETH UNI-V2 LP,Swap,1377073246.60355,6428.182039375,1.557241508,6522.993267317,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,329,uniswap-v2,0x40e0a6ef9dbadfc83c5e0d15262feb4638588d77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,APE,WETH,0xcfce4c269444316a67ca49997f1da3f0c4bc57eafe536a805f5bedc48d2cb024-329
13637103,2021-11-18 04:02:59.000,0x9c09c305370c9f8503af8004c07105afc23d4a375c3d7843617abc70d243ec32,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,37620000,25259.248621618,5.798927607,24857.727882595,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,539,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x9c09c305370c9f8503af8004c07105afc23d4a375c3d7843617abc70d243ec32-539
14218710,2022-02-16 18:14:25.000,0x41ecfa293b7c670f7e2d925c96fd2f87938490e3f378640c4065d5507d1f2a9a,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,WETH-LOOKS 3000 60,Swap,5302.187369001,10763.44,3.486272605,10782.2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,88,uniswap-v3,0xf4d2888d29d722226fafa5d9b24f9164c092421e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LOOKS,WETH,0x41ecfa293b7c670f7e2d925c96fd2f87938490e3f378640c4065d5507d1f2a9a-88
12790616,2021-07-09 02:48:41.000,0x0d9f2978c2c9ec31dacf6e4adfdd3c82065b77d649a80d461b7b651b4c4e4089,0xac9650d8,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xe592427a0aece92de3edee1f18e0157c05861564,0x60a6b23a7a87c5ce9e3f81c869691f784b18a704,WETH-MTO 10000 200,Swap,1276.670454545,"null",1.71456774,3625.5,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,115,uniswap-v3,0xe66b3aa360bb78468c00bebe163630269db3324f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MTO,WETH,0x0d9f2978c2c9ec31dacf6e4adfdd3c82065b77d649a80d461b7b651b4c4e4089-115
14727283,2022-05-07 02:44:34.000,0x37dfe7c240b6c6816db0e0eb4aeef99f7bd83b78c9422ee1c6e7400d83347fc7,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x26d13a823585f0c88c1cfa3cd43b1844c091532e,"null",Swap,14746560000000,"null",0.8646417934,2323.880707292,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,383,uniswap-v2,0x1b37392207512f5fa8812a3991cc0308107e6995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x37dfe7c240b6c6816db0e0eb4aeef99f7bd83b78c9422ee1c6e7400d83347fc7-383
12226639,2021-04-12 17:44:22.000,0x04b2dfdd2fb51b9a89e96d30de4cc99823b193faf1086cc8e6fe281cf32baaaf,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a,USDC-DPR UNI-V2 LP,Swap,1692.82186,1695.413380442,5706.68280063,1699.175883898,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,17,uniswap-v2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,USDC,DPR,0x04b2dfdd2fb51b9a89e96d30de4cc99823b193faf1086cc8e6fe281cf32baaaf-17
14676061,2022-04-29 00:32:44.000,0xacd77febd4ce12421937241b942e83d06182978d1dac388f1e90c53ed625e137,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x26d13a823585f0c88c1cfa3cd43b1844c091532e,"null",Swap,0.2,587.196817918,44616496882901,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,503,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1b37392207512f5fa8812a3991cc0308107e6995,WETH,"null",0xacd77febd4ce12421937241b942e83d06182978d1dac388f1e90c53ed625e137-503
14324401,2022-03-05 03:07:35.000,0x7710b83d57143df62eb7ed5f81960a111ca56845e79e519c08c58a5c84d78eba,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc562bf2c1445707e5f8df66dbf8eee60cc49a59,WETH-AIR UNI-V2 LP,Swap,314670.4,"null",0.9072423517,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,463,uniswap-v2,0xf725f73caee250ae384ec38bb2c77c38ef2cccea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AIR,WETH,0x7710b83d57143df62eb7ed5f81960a111ca56845e79e519c08c58a5c84d78eba-463
13611232,2021-11-14 02:03:32.000,0x960d9cc16128901638ff08e9d1f5ec333d44e0426893b66dfe22185ab4a13502,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,166077450,71496.147654328,14.920626915,69864.363501905,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,660,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x960d9cc16128901638ff08e9d1f5ec333d44e0426893b66dfe22185ab4a13502-660
13894556,2021-12-28 15:32:19.000,0x1fe95f1a6852e9154b2c69322c3e06112c754d0e652645e06b1b7d1bb2bee085,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.562733e+26,"null",0.8997193935,3516.6283171,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,277,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x1fe95f1a6852e9154b2c69322c3e06112c754d0e652645e06b1b7d1bb2bee085-277
13624115,2021-11-16 02:56:09.000,0x0f13da998f3429cf6481192a3bde4ad3d5e1eb5115fcb5900f4e3386024d5f09,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,138148560,41760.274337406,9.715542379,42797.718311337,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,300,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x0f13da998f3429cf6481192a3bde4ad3d5e1eb5115fcb5900f4e3386024d5f09-300
12384246,2021-05-07 01:34:34.000,0xe00a23711153d7c7572f74319e1b48d1d16f6c14dff0d3041c5fd3e0f5891b4f,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xe7fce6c57fedce45f5d4434111109965df2df54e,"null",Swap,0.09690768009,338.393514104,210945913563981000000,"null",0x11111112542d85b3ef69ae05771c2dccff4faa26,0x74de5d4fcbf63e00296fd95d33236b9794016631,121,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeabb8996ea1662cad2f7fb715127852cd3262ae9,WETH,"null",0xe00a23711153d7c7572f74319e1b48d1d16f6c14dff0d3041c5fd3e0f5891b4f-121
13979778,2022-01-10 20:01:38.000,0x127f0c9c489a5df2a8c5848771540ed6c01981761507e10ff10e744d62d30c62,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6231e794773e4dc0b1ad79105d850a05d5fc0fcb,WETH-LOOKS 10000 200,Swap,4540.0107,12121.83,3.819640411,12075.68,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,359,uniswap-v3,0xf4d2888d29d722226fafa5d9b24f9164c092421e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LOOKS,WETH,0x127f0c9c489a5df2a8c5848771540ed6c01981761507e10ff10e744d62d30c62-359
12102971,2021-03-24 17:36:32.000,0x754620b22f10435ac712d6ebfea0632518b39ec63b10fed26b6764b8a9867ef3,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8d9a7c5170af4249c37c489339da0fed0f7c7f5f,FXF-WETH UNI-V2 LP,Swap,0.25,427.389165081,362.130901491,430.778034239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,190,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8a40c222996f9f3431f63bf80244c36822060f12,WETH,FXF,0x754620b22f10435ac712d6ebfea0632518b39ec63b10fed26b6764b8a9867ef3-190
11862649,2021-02-15 17:17:57.000,0x816566b24b8def8ea594077201a483410367ab1acaf08dc1288ea91b389ea3b6,0xfb3bdb41,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH SLP,Swap,0.2750929874,501.587124519,500,499.965657976,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,130,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x816566b24b8def8ea594077201a483410367ab1acaf08dc1288ea91b389ea3b6-130
12025739,2021-03-12 20:02:57.000,0x1563990dd5201cf89396b952b85a81c3f89a67b49f88c55c436c98da924530ab,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3f759c3f4cdba32e69ddf607e0cdcc2547061b97,GFARM2-WETH UNI-V2 LP,Swap,2.5,471.717614647,0.2703011696,470.405767501,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1c87170cdbb3de04dce91bc99c04680d140d1982,244,uniswap-v2,0x831091da075665168e01898c6dac004a867f1e1b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GFARM2,WETH,0x1563990dd5201cf89396b952b85a81c3f89a67b49f88c55c436c98da924530ab-244
12037336,2021-03-14 14:51:35.000,0xef01995d2fbf6ab522d4fbf98c2bd4cfea447fc4cab379d80a30a7583a9bf299,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x63607de7ae773638d012561a01383ab8ac321371,NIF-WETH UNI-V2 LP,Swap,0.316950227,593.16977617,29.126331676,594.04332527,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,163,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e,WETH,NIF,0xef01995d2fbf6ab522d4fbf98c2bd4cfea447fc4cab379d80a30a7583a9bf299-163
12007715,2021-03-10 01:07:44.000,0x2bd8d4c9833b9115a2f7cf1e6f29960dcadbe590addd76ec12a1adbf96aca31d,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SUSHI-WETH SLP,Swap,0.495625,919.933462986,47.427374587,906.433274277,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,187,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,WETH,SUSHI,0x2bd8d4c9833b9115a2f7cf1e6f29960dcadbe590addd76ec12a1adbf96aca31d-187
14712948,2022-05-04 20:06:18.000,0x8d34976182deff1728400ea917dff22fd1376e482b92ea4facea415838084042,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2a8cb00ff66160ed969f146db76cff7554215f62,LAS-WETH UNI-V2 LP,Swap,0.3,"null",4984.467901579,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,107,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x84c071cbfa571af3c6c966f80530867d0d407f6e,WETH,LAS,0x8d34976182deff1728400ea917dff22fd1376e482b92ea4facea415838084042-107
14717640,2022-05-05 14:02:25.000,0xb31fc8419ab00ac9012059efb79f78a4b5e40abff8897b22edfd4775f020f0bf,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x26d13a823585f0c88c1cfa3cd43b1844c091532e,"null",Swap,8700480000000,"null",0.4801941479,1378.159369967,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,268,uniswap-v2,0x1b37392207512f5fa8812a3991cc0308107e6995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xb31fc8419ab00ac9012059efb79f78a4b5e40abff8897b22edfd4775f020f0bf-268
14335826,2022-03-06 21:53:28.000,0xe2824f58358ddae59e7bea16a6f2d5c3add81e047745635c21bf2043d2744acf,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xfd5ef736e72d2ae58458f235e1135148eeb1b524,WETH-ZUG SLP,Swap,365,649.691527895,0.2010575129,528.000741113,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,266,sushiswap,0xfee5f54e1070e7ed31be341e0a5b1e847f6a84ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ZUG,WETH,0xe2824f58358ddae59e7bea16a6f2d5c3add81e047745635c21bf2043d2744acf-266
14773190,2022-05-14 10:50:08.000,0xdb025952101352039d1934990850d01fc85a80ac781a0751edb4025b3f456f79,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x7a5ae802895d5f90b6edbafc870fd348fba2a3d2,UST-WETH 3000 60,Swap,0.9,1813.28,8397.746519,1248.26,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,80,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa693b19d2931d498c5b318df961919bb4aee87a5,WETH,UST,0xdb025952101352039d1934990850d01fc85a80ac781a0751edb4025b3f456f79-80
14776318,2022-05-14 22:38:49.000,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH-LUNA 10000 200,Swap,3.393085306,6945.53,12750000,6737.2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,141,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,WETH,LUNA,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6-141
14771232,2022-05-14 03:05:23.000,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xec4e88295882341e84325dda921d602d7d7c435d,MNTO-WETH 10000 200,Swap,0.4,818.49,102.39128189,538.58,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,141,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x97a9bac06f90940bce9caec2b880ff17707519e4,WETH,MNTO,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f-141
14771232,2022-05-14 03:05:23.000,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH-LUNA 10000 200,Swap,0.3,613.86,4870875.90136529,275.94,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,148,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,WETH,LUNA,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f-148
14776318,2022-05-14 22:38:49.000,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x33f6e97ea6f5dfa6691176b33ad5677e08fb6b38,LUNA-WETH 10000 200,Swap,0.3933227424,805.12,1465154.481781,737.82,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3c5f57f1c978f45bb3182487f87362b501c4ab8a,146,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,WETH,LUNA,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6-146
14776525,2022-05-14 23:23:30.000,0x700352fbb3063438540d36e05e34e1ac6a33b1cab72908c796f88c1b2d49123b,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH-LUNA 10000 200,Swap,13586202.7469345,7078.83,3.170469228,6528.07,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,320,uniswap-v3,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LUNA,WETH,0x700352fbb3063438540d36e05e34e1ac6a33b1cab72908c796f88c1b2d49123b-320
14771232,2022-05-14 03:05:23.000,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x750889024ad738125a55c0f25b3a1d4a30475f71,MNTO-LUNA 10000 200,Swap,102.39128189,538.58,6009667.28319154,340.45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,144,uniswap-v3,0x97a9bac06f90940bce9caec2b880ff17707519e4,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,MNTO,LUNA,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f-144
